Title,Event URL,Image URL,Categories,Mode,Date,Time,Location,Register Link
How To Tackle Challenges on Your Journey to a Career Restart? ,https://events.herkey.com/events/how-to-tackle-challenges-on-your-journey-to-a-career-restart/1278,https://assets.jobsforher.com/uploads/v3/events/1c79f2d8e40d8f7f27d7c297351c58d85ae8d014327bbdd35d.png,"Career Development, Q&A Sessions, Women Returnees",Online,"22nd Nov, 2022",11:00am to 12:30pm,Any,N/A
The HerKey Masterclass with Deepak Gursahani ,https://events.herkey.com/events/the-herkey-masterclass-with-deepak-gursahani/1279,https://assets.jobsforher.com/uploads/v3/events/c966f63893e6eb115176bddbe1ddbd61f7d2d5e25bfb19e819.png,"Career Development, Diversity Drive, Special events, Women In Leadership",Online,"16th Nov, 2022",6:00pm to 7:00pm,Any,N/A
MeetHer With Equinix ,https://events.herkey.com/events/meether-with-equinix/1273,https://assets.jobsforher.com/uploads/v3/events/faeee46fd3b959925d7bbdda759266c5f4033a6097d40ff51c.png,"Career Development, event, networking, networking event",Offline,"12th Nov, 2022",9:00am to 6:00pm,Bangalore,N/A
MeetHer With EFI ,https://events.herkey.com/events/meether-with-efi/1269,https://assets.jobsforher.com/uploads/v3/events/09c35245b961fe9c7a2132e7e933cae151e2165d0f307067f6.png,"Career Development, event, networking, networking event",Online,"8th Nov, 2022",9:30am to 11:00am,Any,N/A
Xperi: Networking Event For Women Professionals ,https://events.herkey.com/events/xperi-networking-event-for-women-professionals/1270,https://assets.jobsforher.com/uploads/v3/events/eb3a6bf10d0bdb14670695eaef4ed540cabc353f043ef87329.png,"Career Development, event, networking, networking event",Online,"5th Nov, 2022",10:00am to 11:00am,Any,N/A
The HerKey Table: You Already Have It: Negotiation Skills For Women (LIVE) ,https://events.herkey.com/events/the-herkey-table-you-already-have-it-negotiation-skills-for-women-live/1274,https://assets.jobsforher.com/uploads/v3/events/bb94f328c26faa4ff8d2ebb293fdf48d61f4d38fc40c447415.png,"Career Development, Diversity Drive, Special events, Women In Leadership",Online,"2nd Nov, 2022",5:00pm to 6:00pm,Any,N/A
The HerKey Masterclass with Shuchita Singh Basu ,https://events.herkey.com/events/the-herkey-masterclass-with-shuchita-singh-basu/1265,https://assets.jobsforher.com/uploads/v3/events/ddd920d157ebc169c05889dc0cde7115389af83677afe61fd7.png,"Career Development, Special events, Women In Leadership, networking",Online,"20th Oct, 2022",6:00pm to 7:00pm,Any,N/A
How To Build Your Confidence When You’re Ready To Start Working Again? ,https://events.herkey.com/events/how-to-build-your-confidence-when-you-re-ready-to-start-working-again/1263,https://assets.jobsforher.com/uploads/v3/events/f19c2bc0ae24018cf4aba00831812011474e6dd071b78e6087.png,"Career Development, Diversity Drive, Women Returnees, event",Online,"20th Oct, 2022",11:00am to 12:30pm,Any,N/A
"Hero Vired: Certificate Program in Financial Analysis, Valuation and Risk Management ",https://events.herkey.com/events/hero-vired-certificate-program-in-financial-analysis-valuation-and-risk-management/1235,https://assets.jobsforher.com/uploads/v3/events/85aa35504acf1b2d52e87caf12bb5a301abaf949a867eba7b8.png,"Career Development, Diversity Drive, event",Online,"15th Sep, 2022 to 15th Oct, 2022",9:30am to 6:30pm,Any,N/A
SheRises - Networking and Hiring Event- Epsilon ,https://events.herkey.com/events/sherises-networking-and-hiring-event-epsilon/1070,https://assets.jobsforher.com/uploads/v3/events/5efd0c78f562ed19b3d95187e44e30d390f5e416b006375899.png,"Career Development, Women Returnees",Online,"12th Oct, 2022",10:00am to 11:30am,Any,N/A
TAKE YOUR NEXT STEPS WITH SPJIMR FOR A SUCCESSFUL CAREER RESTART - Webinar ,https://events.herkey.com/events/take-your-next-steps-with-spjimr-for-a-successful-career-restart-webinar/1251,https://assets.jobsforher.com/uploads/v3/events/ae84d292e5d4b0d46c1e28ed66ee1e326a673ca185d9d4931e.png,"Career Development, Women Returnees, event",Online,"30th Sep, 2022",12:00pm to 1:00pm,Any,N/A
TATA AIA - Meet The Leaders ,https://events.herkey.com/events/tata-aia-meet-the-leaders/1236,https://assets.jobsforher.com/uploads/v3/events/01bee1a88b3c7327a5b9dad8819a3364e9dc8981c562a28e67.png,"Career Development, Diversity Drive",Online,"29th Sep, 2022 to 30th Sep, 2022",10:30am to 12:00pm,Any,N/A
The HerKey Club: Networking for women leaders,https://events.herkey.com/events/the-herkey-club-networking-for-women-leaders/1227,https://assets.jobsforher.com/uploads/v3/events/e7226cd4d2e055a7dbc1ba39ab513d402222d9e13c5d8406c8.png,"Diversity Drive, Women In Leadership, networking",Offline,"12th Jul, 2022 to 30th Sep, 2022",10:36am to 10:36am,,N/A
MeetHer With Informatica ,https://events.herkey.com/events/meether-with-informatica/1250,https://assets.jobsforher.com/uploads/v3/events/d6341d4532d2c87cabc9c3b996293508c89ee426c60af99651.png,"Career Development, Diversity Drive, event, networking event",Online,"21st Sep, 2022",10:30am to 11:30am,Any,N/A
HerRising 2022 — India’s Largest Career Fair For Women,https://events.herkey.com/events/herrising-2022-india-s-largest-career-fair-for-women/1214,https://assets.jobsforher.com/uploads/v3/events/4ad94ad2e4393bade392fe892bb4fc.png,"Career Development, Diversity Drive, Special events, Awards",Online,"17th Sep, 2022",9:00am to 6:00pm,Any,N/A
PHOENIX - FLY BACK TO WORK WITH MYNTRA ,https://events.herkey.com/events/phoenix-fly-back-to-work-with-myntra/1231,https://assets.jobsforher.com/uploads/v3/events/e043f47a6211ce930b2251f71af3acf9432859d3b583ca21ce.png,"Career Development, Diversity Drive, Women Returnees",Online,"15th Jul, 2022 to 15th Sep, 2022",9:00am to 6:00pm,Any,N/A
Vapasi: Bringing women back to work ,https://events.herkey.com/events/vapasi-bringing-women-back-to-work/1219,https://assets.jobsforher.com/uploads/v3/events/e9c2a392e3deb4eb83a143eb5bbc69.png,"Career Development, Diversity Drive, Women Returnees, Women In Tech",Online,"15th Sep, 2022",9:30am to 5:30pm,"Bangalore,Delhi,Pune,Gurgaon",N/A
Intuit Again: A Returnship Program by Intuit for Women Returning to Work ,https://events.herkey.com/events/intuit-again-a-returnship-program-by-intuit-for-women-returning-to-work/1233,https://assets.jobsforher.com/uploads/v3/events/9368255c485f383e56e1d5e34bdad5bd9a73c1594cf0dd358c.png,"Career Development, Diversity Drive, Women Returnees, event",Online,"15th Jul, 2022 to 15th Sep, 2022",9:00am to 9:00am,Any,N/A
Johnson Controls Networking Event: Importance and Impact of having More Women Leaders in Corporate India ,https://events.herkey.com/events/johnson-controls-networking-event-importance-and-impact-of-having-more-women-leaders-in-corporate-india/1245,https://assets.jobsforher.com/uploads/v3/events/305c093429193f998c77ca28cfda3755c1cb6ea68eddb4e7c6.png,"Career Development, Diversity Drive, Women In Leadership, networking event",Online,"8th Sep, 2022",4:00pm to 5:30pm,Any,N/A
MeetHer with Epsilon - Hiring Event for Women Professionals ,https://events.herkey.com/events/meether-with-epsilon-hiring-event-for-women-professionals/1246,https://assets.jobsforher.com/uploads/v3/events/a615df804f25682c5de8c11c7d51c6b938509d42d61c77366f.png,"Career Development, Diversity Drive, networking event",Online,"6th Sep, 2022",10:00am to 11:30am,Any,N/A
TAKE YOUR NEXT STEPS WITH SPJIMR FOR A SUCCESSFUL CAREER RESTART - Webinar ,https://events.herkey.com/events/take-your-next-steps-with-spjimr-for-a-successful-career-restart-webinar/1237,https://assets.jobsforher.com/uploads/v3/events/451b498e1537264aa89d74b149a738324eaf3815bf7a8dbb91.png,"Career Development, Diversity Drive",Online,"23rd Aug, 2022",12:00pm to 1:00pm,Any,N/A
MeetHer With dunnhumby ,https://events.herkey.com/events/meether-with-dunnhumby/1239,https://assets.jobsforher.com/uploads/v3/events/256354850df6af75cd10f033d91279f3ab49dfd996f60466a6.png,"Career Development, Diversity Drive, event, networking event",Online,"22nd Aug, 2022",10:30am to 12:00pm,Any,N/A
MEETHER with SPRINGBOARD: Networking & Hiring Event ,https://events.herkey.com/events/meether-with-springboard-networking-hiring-event/1240,https://assets.jobsforher.com/uploads/v3/events/12e5290525ab25e02bed80533579ce77008221872f666a238d.png,"Career Development, Diversity Drive, event",Online,"20th Aug, 2022",9:30am to 11:30am,Any,N/A
MeetHer With Goldman Sachs ,https://events.herkey.com/events/meether-with-goldman-sachs/1221,https://assets.jobsforher.com/uploads/v3/events/8ef9096ce169e3541509060200365b.png,"Career Development, Diversity Drive",Online,"17th Aug, 2022",11:00am to 12:30pm,Any,N/A
Mentoring Session on How to Adapt to Changing Trends in Non-Tech Roles and Put Your Best Foot Forward ,https://events.herkey.com/events/mentoring-session-on-how-to-adapt-to-changing-trends-in-non-tech-roles-and-put-your-best-foot-forward/1141,https://assets.jobsforher.com/uploads/v3/events/730d8a0f7c724b4592da7d5bb58a31.png,"Career Development, Q&A Sessions, Women Returnees",Online,"11th Aug, 2022",11:00am to 12:30pm,Any,N/A
The HerKey Masterclass: Personal Branding is Everything! ,https://events.herkey.com/events/the-herkey-masterclass-personal-branding-is-everything/1238,https://assets.jobsforher.com/uploads/v3/events/bb3fc0736ec309472fe895bbe6535e0844446ecf15e9abf2be.png,"Career Development, Special events, event, networking",Online,"3rd Aug, 2022",6:00pm to 7:00pm,Any,N/A
An Exclusive Hiring Event for Women in Tech ,https://events.herkey.com/events/an-exclusive-hiring-event-for-women-in-tech/1234,https://assets.jobsforher.com/uploads/v3/events/23e33040e33d30b39561ad8c99b02345b812d9f6654cda1ee6.png,"Career Development, Diversity Drive",Online,"20th Jul, 2022 to 3rd Aug, 2022",9:00am to 6:00pm,Any,N/A
Networking Event By NetApp ,https://events.herkey.com/events/networking-event-by-netapp/1223,https://assets.jobsforher.com/uploads/v3/events/5e60226b44ea6a81d04ee49b1867904c961a2f50a3bac406cc.png,"Career Development, Diversity Drive, Women In Tech, event",Online,"29th Jul, 2022",10:30am to 11:30am,Any,N/A
Networking Event By Luxoft ,https://events.herkey.com/events/networking-event-by-luxoft/1224,https://assets.jobsforher.com/uploads/v3/events/5eff0cd7d3cf6015fddc039628c8a90eca36ef5c1e38a5cf85.png,"Career Development, Diversity Drive, event, networking",Online,"28th Jul, 2022",10:00am to 11:30am,Any,N/A
Networking and Hiring Event By Yubi ,https://events.herkey.com/events/networking-and-hiring-event-by-yubi/1232,https://assets.jobsforher.com/uploads/v3/events/2e57f91ea1c8c7d74b700ccb229fbbd27560c1056016341c47.png,"Career Development, Diversity Drive, Women In Tech",Online,"22nd Jul, 2022",10:00am to 12:00pm,Any,N/A
Join Eventbrite's Female Leadership & Women in Tech community in Hyderabad ,https://events.herkey.com/events/join-eventbrite-s-female-leadership-women-in-tech-community-in-hyderabad/1229,https://assets.jobsforher.com/uploads/v3/events/4a2a017dd98319a330e4b7642ee6102ed43fbc8c7597e975db.png,"Career Development, Diversity Drive, event",Online,"20th Jul, 2022",5:30pm to 8:00pm,Any,N/A
The HerKey Masterclass with Sushant Divgikar ,https://events.herkey.com/events/the-herkey-masterclass-with-sushant-divgikar/1230,https://assets.jobsforher.com/uploads/v3/events/2c119ac56df054a4ba948ebcc47c3c771f4f5272745dc0c407.png,"Career Development, Diversity Drive, Special events, Women In Leadership",Online,"19th Jul, 2022",6:00pm to 7:00pm,Any,N/A
Mentoring Session on How To Network And Upskill Yourself To Restart Your Career ,https://events.herkey.com/events/mentoring-session-on-how-to-network-and-upskill-yourself-to-restart-your-career/1171,https://assets.jobsforher.com/uploads/v3/events/e20e91a103df43b0037e3b8c108f34.png,"Career Development, Q&A Sessions, Women Returnees",Online,"15th Jul, 2022",11:00am to 12:30pm,Any,N/A
Vapasi: Bringing women back to work ,https://events.herkey.com/events/vapasi-bringing-women-back-to-work/1185,https://assets.jobsforher.com/uploads/v3/events/f03f1b73064044c6f16d7b0c40ea37.png,"Career Development, Diversity Drive, Women Returnees",Online,"6th Jun, 2022 to 8th Jul, 2022",9:30am to 5:30pm,"Chennai,Hyderabad,Gurgaon",N/A
7-08-2022,https://events.herkey.com/events/7-08-2022/1225,https://assets.jobsforher.com/images/Default THumbnail_3.0 Desktop.jpg,Career Development,Offline,"7th Jul, 2022 to 8th Jul, 2022",12:44pm to 12:44pm,Ahmedabad,N/A
MeetHer with Cargill-Hiring Event for Sales Trainee roles ,https://events.herkey.com/events/meether-with-cargill-hiring-event-for-sales-trainee-roles/1200,https://assets.jobsforher.com/uploads/v3/events/b1e60d3786aacc97f506310676bca1.png,"Career Development, Diversity Drive",Online,"30th Jun, 2022",9:00am to 5:00pm,Any,N/A
MeetHer with Moengage ,https://events.herkey.com/events/meether-with-moengage/1220,https://assets.jobsforher.com/uploads/v3/events/b2a4559db28e1eec62e4cf97361c76.png,"Career Development, Diversity Drive, Women In Tech, event",Online,"25th Jun, 2022",10:30am to 11:30am,Any,N/A
MeetHer With Spiceworks Ziff Davis ,https://events.herkey.com/events/meether-with-spiceworks-ziff-davis/1216,https://assets.jobsforher.com/uploads/v3/events/421d920435d942e0581ae355103b5d.png,"Career Development, Diversity Drive, Women In Tech, event",Online,"24th Jun, 2022",4:00pm to 5:00pm,Any,N/A
MeetHer WITH BNY Mellon ,https://events.herkey.com/events/meether-with-bny-mellon/1218,https://assets.jobsforher.com/uploads/v3/events/c499cd2f647597e794b132d6f9969c.png,"Career Development, Diversity Drive, event, networking",Online,"17th Jun, 2022",11:00am to 12:00pm,Any,N/A
Mentoring session on How to Prep for a Confident Career Comeback ,https://events.herkey.com/events/mentoring-session-on-how-to-prep-for-a-confident-career-comeback/1213,https://assets.jobsforher.com/uploads/v3/events/00ece3eabf1788357d82e38d5243e2.png,"Career Development, Diversity Drive, Women Returnees, networking",Online,"14th Jun, 2022",11:00am to 12:30pm,Any,N/A
MeetHer With Availity ,https://events.herkey.com/events/meether-with-availity/1217,https://assets.jobsforher.com/uploads/v3/events/ffc20ec1015a5d84a6ebcc6b5a0964.png,"Career Development, Diversity Drive, Women In Tech, event",Online,"11th Jun, 2022",10:30am to 12:00pm,Any,N/A
reVive By Tavant - The Career Restarting Opportunity For Tech Women ,https://events.herkey.com/events/revive-by-tavant-the-career-restarting-opportunity-for-tech-women/1212,https://assets.jobsforher.com/uploads/v3/events/b3e169481672a690c3c491a34781c7.png,"Career Development, Diversity Drive, Women Returnees, Women In Tech",Online,"8th Jun, 2022",11:00am to 6:00pm,Any,N/A
MeetHer with Zest Money ,https://events.herkey.com/events/meether-with-zest-money/1215,https://assets.jobsforher.com/uploads/v3/events/2d55cdc065755c3254c1a34ebff3e7.png,"Career Development, Diversity Drive, networking, networking event",Online,"6th Jun, 2022",3:00pm to 4:00pm,Any,N/A
Code Feast 1.0 - Hiring and Learning Event ,https://events.herkey.com/events/code-feast-1-0-hiring-and-learning-event/1211,https://assets.jobsforher.com/uploads/v3/events/31bfa1aeda28f7609ad36c6cae8837.png,"Career Development, Diversity Drive",Online,"17th May, 2022 to 3rd Jun, 2022",9:00am to 5:00pm,Any,N/A
MeetHer with TVS Motor Company ,https://events.herkey.com/events/meether-with-tvs-motor-company/1208,https://assets.jobsforher.com/uploads/v3/events/3de7286afd218ebb55bb2b39679922.png,"Career Development, Diversity Drive",Online,"28th May, 2022",10:00am to 12:00pm,Any,N/A
Morgan Stanley:Return to Work Program,https://events.herkey.com/events/morgan-stanley-return-to-work-program/1097,https://assets.jobsforher.com/uploads/v3/events/e613ff5ab3d4a27ded11093a650d98.png,"Career Development, Diversity Drive, Women Returnees",Online,"7th Mar, 2022 to 27th May, 2022",9:00am to 6:00pm,"Bangalore,Mumbai",N/A
Networking Event By Pitney Bowes ,https://events.herkey.com/events/networking-event-by-pitney-bowes/1207,https://assets.jobsforher.com/uploads/v3/events/41501d582ee13c80a7f386b27e8424.png,"Career Development, Diversity Drive, Women In Tech",Online,"21st May, 2022",10:30am to 6:00pm,Any,N/A
Meet the Leaders with Exide Life Insurance ,https://events.herkey.com/events/meet-the-leaders-with-exide-life-insurance/1209,https://assets.jobsforher.com/uploads/v3/events/68d092deb0046836c0cbc4e1942180.png,"Career Development, Diversity Drive, Women Returnees",Online,"20th May, 2022",5:00pm to 6:20pm,Any,N/A
Mom-Guilt: How to Tackle Challenges as a Working Parent ,https://events.herkey.com/events/mom-guilt-how-to-tackle-challenges-as-a-working-parent/1198,https://assets.jobsforher.com/uploads/v3/events/4302f7515618cf1bc02ad1282ac036.png,"Career Development, Diversity Drive, Women Returnees, networking",Online,"17th May, 2022",11:00am to 12:30pm,Any,N/A
Synamedia - Hiring Event ,https://events.herkey.com/events/synamedia-hiring-event/1193,https://assets.jobsforher.com/uploads/v3/events/8c53efcba5a2e8a0f93c93a42d6ff7.png,"Career Development, Diversity Drive, Women In Tech",Online,"13th May, 2022",10:00am to 5:00pm,Any,N/A
#HerFreshStart - Up To 50% Scholarships For Working Mothers ,https://events.herkey.com/events/herfreshstart-up-to-50-scholarships-for-working-mothers/1196,https://assets.jobsforher.com/uploads/v3/events/4b4421ab968cf2027b337f9ed6cfc8.png,"Career Development, Diversity Drive",Online,"2nd May, 2022 to 10th May, 2022",10:00am to 11:00pm,Any,N/A
Collins Aeropsace Hiring Event ,https://events.herkey.com/events/collins-aeropsace-hiring-event/1197,https://assets.jobsforher.com/uploads/v3/events/c04bcd9fbcdf97d3ab2605eda29774.png,"Career Development, Diversity Drive, Women In Tech",Online,"10th May, 2022",10:00am to 1:00pm,"Bangalore,Hyderabad",N/A
Reboot 2.0 with HP: Exclusively for Women Returnees ,https://events.herkey.com/events/reboot-2-0-with-hp-exclusively-for-women-returnees/1173,https://assets.jobsforher.com/uploads/v3/events/2e45c53ec7e519352086290df8c2a5.png,"Career Development, Diversity Drive",Online,"11th Apr, 2022 to 9th May, 2022",9:00am to 6:00pm,"Bangalore,Pune",N/A
Vapasi Bringing women back to work ,https://events.herkey.com/events/vapasi-bringing-women-back-to-work/1151,https://assets.jobsforher.com/uploads/v3/events/2ebbf0465d707ba86520d2fb0b4899.png,"Career Development, Diversity Drive, Women Returnees",Online,"21st Feb, 2022 to 6th May, 2022",10:00am to 6:00pm,"Bangalore,Coimbatore",N/A
wCode By Amdocs ,https://events.herkey.com/events/wcode-by-amdocs/1184,https://assets.jobsforher.com/uploads/v3/events/482c0c8cd7300bbdd68964c8b1148c.png,"Career Development, Diversity Drive",Online,"12th Apr, 2022 to 28th Apr, 2022",9:00am to 6:00pm,Any,N/A
Amazon— Virtual Networking Event for Women Professionals ,https://events.herkey.com/events/amazon-virtual-networking-event-for-women-professionals/1192,https://assets.jobsforher.com/uploads/v3/events/e74cdef230536af106305bb7ef4a10.png,"Career Development, Diversity Drive, event, networking",Online,"28th Apr, 2022",12:00pm to 1:30pm,Any,N/A
Mentoring session on How to identify and overcome common barriers when you’re ready to make a career comeback ,https://events.herkey.com/events/mentoring-session-on-how-to-identify-and-overcome-common-barriers-when-you-re-ready-to-make-a-career-comeback/1190,https://assets.jobsforher.com/uploads/v3/events/c4dce53f0d59480ff8951789a7fc6e.png,"Career Development, Diversity Drive, Women Returnees",Online,"26th Apr, 2022",11:00am to 12:30pm,Any,N/A
TVS Motor: Unnati – Second career program for women professionals ,https://events.herkey.com/events/tvs-motor-unnati-second-career-program-for-women-professionals/1107,https://assets.jobsforher.com/uploads/v3/events/9d88ccafff5706d0372b5ca66e9b81.png,"Career Development, Diversity Drive, Women Returnees",Online,"23rd Nov, 2021 to 22nd Apr, 2022",9:00am to 6:00pm,Any,N/A
The Global Women in Data Science (WiDS) Conference ,https://events.herkey.com/events/the-global-women-in-data-science-wids-conference/1174,https://assets.jobsforher.com/uploads/v3/events/1b2a5a869dfc35c7740c15344224b4.png,"Career Development, Workshops, Conferences, HerTech",Offline,"9th Apr, 2022",8:30am to 5:00pm,Bangalore,N/A
Amazon— Virtual Networking Event for Women Professionals ,https://events.herkey.com/events/amazon-virtual-networking-event-for-women-professionals/1180,https://assets.jobsforher.com/uploads/v3/events/0589c782af9468fd1ecfdf0943097b.png,"Career Development, Diversity Drive, networking event",Online,"8th Apr, 2022",10:30am to 12:30pm,Any,N/A
MeetHer With a Leading Global MNC: A Networking and Hiring Event for Women Professionals ,https://events.herkey.com/events/meether-with-a-leading-global-mnc-a-networking-and-hiring-event-for-women-professionals/1169,https://assets.jobsforher.com/uploads/v3/events/a90b8571b50a92cb9e87a7cda4521b.png,"Career Development, networking",Online,"5th Apr, 2022",10:00am to 5:00pm,Any,N/A
MeetHer withTVS Motor ,https://events.herkey.com/events/meether-withtvs-motor/1177,https://assets.jobsforher.com/uploads/v3/events/0255d78ffda4fff400eba445ab7ac0.png,"Career Development, Diversity Drive",Online,"2nd Apr, 2022",10:30am to 12:30pm,Any,N/A
An Exclusive Hiring Event with Mashreq ,https://events.herkey.com/events/an-exclusive-hiring-event-with-mashreq/1172,https://assets.jobsforher.com/uploads/v3/events/bd9e52e4fcd23bde8c26ff42c56e92.png,"Career Development, Diversity Drive, networking",Online,"2nd Apr, 2022",10:00am to 11:30am,Any,N/A
WOMEN’S MARCH ,https://events.herkey.com/events/women-s-march/1155,https://assets.jobsforher.com/uploads/v3/events/44e87ee2b57c27dae5eae363c0019b.png,"Career Development, Diversity Drive, Diversity & Inclusion, Women Returnees",Online,"1st Mar, 2022 to 31st Mar, 2022",9:30am to 6:30pm,Any,N/A
#WomenInTech: Your Career Awaits You at Dell ,https://events.herkey.com/events/womenintech-your-career-awaits-you-at-dell/1126,https://assets.jobsforher.com/uploads/v3/events/6464ae34922315cf2f1c93facacef2.png,"Career Development, Diversity Drive, Women Returnees",Online,"7th Dec, 2021 to 31st Mar, 2022",9:00am to 5:00pm,Any,N/A
CGI - Networking event ,https://events.herkey.com/events/cgi-networking-event/1165,https://assets.jobsforher.com/uploads/v3/events/9eddaf1bddc5fc5caee1de58af4ed1.png,"Diversity Drive, Diversity & Inclusion",Online,"31st Mar, 2022",2:00pm to 3:30pm,Any,N/A
Network with GlobalFoundries ,https://events.herkey.com/events/network-with-globalfoundries/1168,https://assets.jobsforher.com/uploads/v3/events/ae5ac4584aee223cbb3015dcebc4d3.png,"Career Development, networking event",Online,"24th Mar, 2022",11:00am to 12:30pm,Any,N/A
STRONGER WITH HER – An Initiative for Women in Tech by TheMathCompany ,https://events.herkey.com/events/stronger-with-her-an-initiative-for-women-in-tech-by-themathcompany/1166,https://assets.jobsforher.com/uploads/v3/events/6998cbf9126191ecaa43f4283158ab.png,"Career Development, HerTech",Online,"19th Mar, 2022",11:00am to 2:00pm,Any,N/A
MeetHer With MICRON: A Networking and Hiring Event for Women Professionals ,https://events.herkey.com/events/meether-with-micron-a-networking-and-hiring-event-for-women-professionals/1167,https://assets.jobsforher.com/uploads/v3/events/a750c3421b7ffa3af54d6b2b0a2650.png,Career Development,Online,"19th Mar, 2022",10:00am to 11:30am,Any,N/A
MeetHer With AB InBev India ,https://events.herkey.com/events/meether-with-ab-inbev-india/1161,https://assets.jobsforher.com/uploads/v3/events/98569f724a1b17294f0390425071ec.png,"Career Development, HerTech",Online,"17th Mar, 2022",9:00am to 10:30am,Any,N/A
Network with Precisely ,https://events.herkey.com/events/network-with-precisely/1170,https://assets.jobsforher.com/uploads/v3/events/e68a4fd0bb9f3a39d744a8fed421e8.png,"Career Development, networking, networking event",Online,"16th Mar, 2022",9:30am to 11:30am,Any,N/A
Cyber Shikshaa Privacy Module for Women on Break ,https://events.herkey.com/events/cyber-shikshaa-privacy-module-for-women-on-break/1146,https://assets.jobsforher.com/uploads/v3/events/4ab083726e45d2b51639f65e1ffd00.png,"Career Development, Diversity & Inclusion, Women Returnees, HerTech",Online,"24th Feb, 2022 to 13th Mar, 2022",10:00am to 6:00pm,Any,N/A
MeetHer with Stripe: A Virtual Fireside Chat Event For Women Professionals ,https://events.herkey.com/events/meether-with-stripe-a-virtual-fireside-chat-event-for-women-professionals/1156,https://assets.jobsforher.com/uploads/v3/events/ff902318dc574802a89d8b287477f5.png,"Career Development, Diversity Drive, Meet-Ups, Women In Leadership",Online,"11th Mar, 2022",12:00pm to 1:00pm,"Bangalore,Delhi,Hyderabad,Mumbai",N/A
Career Beyond Boundaries - With ZestMoney ,https://events.herkey.com/events/career-beyond-boundaries-with-zestmoney/1160,https://assets.jobsforher.com/uploads/v3/events/7c7da6c91bfda1712be17264139d00.png,"Career Development, Diversity Drive, Women In Leadership",Online,"10th Mar, 2022",11:00am to 12:00pm,"Bangalore,Gurgaon",N/A
Michelin Hiring Event ,https://events.herkey.com/events/michelin-hiring-event/1158,https://assets.jobsforher.com/uploads/v3/events/bcf186cde16c09520e62db3bcac1b2.png,"Career Development, Diversity Drive",Online,"7th Mar, 2022 to 9th Mar, 2022",9:00am to 6:00pm,Any,N/A
AccelHERate & DivHERsity Awards 2022 ,https://events.herkey.com/events/accelherate-divhersity-awards-2022/1117,https://assets.jobsforher.com/uploads/v3/events/6036d27b956a23f1aee9ca67e98e87.png,"Special events, Conferences, Diversity & Inclusion, Women Returnees",Online,"4th Mar, 2022",9:00am to 6:00pm,Any,N/A
MEETHER WITH BNY Mellon ,https://events.herkey.com/events/meether-with-bny-mellon/1157,https://assets.jobsforher.com/uploads/v3/events/78e65e23f0d749de8399d04a703302.png,"Career Development, Diversity Drive, Diversity & Inclusion, Women In Leadership",Online,"4th Mar, 2022",11:00am to 12:30pm,"Chennai,Pune",N/A
Rebound - Back To Work 2.0 ,https://events.herkey.com/events/rebound-back-to-work-2-0/1123,https://assets.jobsforher.com/uploads/v3/events/ba57b7f042ada9bdd722e8567c2920.png,"Career Development, Diversity Drive, Women Returnees",Online,"24th Nov, 2021 to 28th Feb, 2022",9:00am to 6:00pm,"Bangalore,Chennai,Hyderabad,Pune",N/A
Fly Again with Airbus! ,https://events.herkey.com/events/fly-again-with-airbus/1090,https://assets.jobsforher.com/uploads/v3/events/1d72d326556e2bfdca5cd3d049f8ce.png,"Career Development, Diversity Drive, Women Returnees",Online,"24th Feb, 2022",10:00am to 5:00pm,Any,N/A
MEETHER WITH EXPEDIA GROUP ,https://events.herkey.com/events/meether-with-expedia-group/1089,https://assets.jobsforher.com/uploads/v3/events/ac9ce86b9f09b33b8cd92f42091220.png,"Career Development, Diversity Drive, Q&A Sessions, Meet-Ups",Online,"19th Feb, 2022",10:00am to 11:30am,Any,N/A
RecruitHER: An Exclusive Hiring Event for Women in Tech ,https://events.herkey.com/events/recruither-an-exclusive-hiring-event-for-women-in-tech/1142,https://assets.jobsforher.com/uploads/v3/events/bd25c99ddac6ebc5aa32a0f3ba8121.png,"Career Development, Diversity Drive, Women Returnees",Online,"19th Feb, 2022",10:00am to 11:30am,Any,N/A
Join us Live - Explore Graduate Careers in Technology ,https://events.herkey.com/events/join-us-live-explore-graduate-careers-in-technology/1149,https://assets.jobsforher.com/uploads/v3/events/764a9154c34fa842d5e0e4838fae0b.png,"Career Development, Diversity Drive, Q&A Sessions, event",Online,"18th Feb, 2022",4:00pm to 5:00pm,Any,N/A
WORK WITH GSK: HIRING EVENT ,https://events.herkey.com/events/work-with-gsk-hiring-event/1144,https://assets.jobsforher.com/uploads/v3/events/1e7bea3910e6ec6a22d59cf4321682.png,"Career Development, Diversity Drive, Diversity & Inclusion",Online,"18th Feb, 2022",2:00pm to 3:00pm,Bangalore,N/A
Taylor & Francis: Networking & Hiring Event ,https://events.herkey.com/events/taylor-francis-networking-hiring-event/1143,https://assets.jobsforher.com/uploads/v3/events/948e1173d7ab4c66b37fc790e12417.png,"Career Development, Diversity Drive, Diversity & Inclusion, networking event",Online,"11th Feb, 2022",10:00am to 11:00am,Any,N/A
Atkins: ReDesign – A Program to Rekindle Career ,https://events.herkey.com/events/atkins-redesign-a-program-to-rekindle-career/1133,https://assets.jobsforher.com/uploads/v3/events/49e361ed034dae91da72f0eaa9f44c.png,"Career Development, Diversity Drive, Diversity & Inclusion, Women Returnees",Online,"3rd Feb, 2022",3:00pm to 4:30pm,Any,N/A
